<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.06.10	03:30:00	1.13412	1.13438	1.13405	1.13435	342	0	0
2020.06.10	03:45:00	1.13436	1.13446	1.13379	1.13393	479	0	0
2020.06.10	04:00:00	1.13393	1.13451	1.13384	1.13450	531	0	0
2020.06.10	04:15:00	1.13450	1.13459	1.13430	1.13439	465	0	1
2020.06.10	04:30:00	1.13444	1.13449	1.13393	1.13397	392	0	0
2020.06.10	04:45:00	1.13397	1.13403	1.13379	1.13385	371	0	1
2020.06.10	05:00:00	1.13385	1.13415	1.13377	1.13394	415	0	0
2020.06.10	05:15:00	1.13394	1.13433	1.13384	1.13398	418	0	0
2020.06.10	05:30:00	1.13398	1.13414	1.13389	1.13409	339	0	1
2020.06.10	05:45:00	1.13409	1.13446	1.13409	1.13431	341	0	1
2020.06.10	06:00:00	1.13431	1.13445	1.13408	1.13413	278	0	0
2020.06.10	06:15:00	1.13413	1.13424	1.13404	1.13414	162	0	1
2020.06.10	06:30:00	1.13414	1.13456	1.13412	1.13430	305	0	1
2020.06.10	06:45:00	1.13429	1.13441	1.13423	1.13424	228	0	0
2020.06.10	07:00:00	1.13424	1.13451	1.13418	1.13430	236	0	0
2020.06.10	07:15:00	1.13430	1.13436	1.13408	1.13422	234	0	1
2020.06.10	07:30:00	1.13422	1.13441	1.13419	1.13424	305	0	1
2020.06.10	07:45:00	1.13426	1.13458	1.13418	1.13426	261	0	1
2020.06.10	08:00:00	1.13426	1.13455	1.13416	1.13449	292	0	0
2020.06.10	08:15:00	1.13449	1.13589	1.13449	1.13565	579	0	0
2020.06.10	08:30:00	1.13565	1.13685	1.13560	1.13656	767	0	0
2020.06.10	08:45:00	1.13656	1.13696	1.13612	1.13624	740	0	0
2020.06.10	09:00:00	1.13623	1.13672	1.13575	1.13637	919	0	0
2020.06.10	09:15:00	1.13637	1.13691	1.13575	1.13584	913	0	0
2020.06.10	09:30:00	1.13585	1.13606	1.13503	1.13531	883	0	0
2020.06.10	09:45:00	1.13531	1.13587	1.13510	1.13511	959	0	0
2020.06.10	10:00:00	1.13512	1.13550	1.13432	1.13531	1391	0	0
2020.06.10	10:15:00	1.13531	1.13610	1.13515	1.13564	1107	0	0
2020.06.10	10:30:00	1.13563	1.13567	1.13464	1.13467	989	0	0
2020.06.10	10:45:00	1.13467	1.13621	1.13455	1.13599	1057	0	0
2020.06.10	11:00:00	1.13598	1.13646	1.13584	1.13645	993	0	0
2020.06.10	11:15:00	1.13645	1.13741	1.13640	1.13703	920	0	0
2020.06.10	11:30:00	1.13703	1.13756	1.13697	1.13700	968	0	0
2020.06.10	11:45:00	1.13700	1.13712	1.13644	1.13689	850	0	0
2020.06.10	12:00:00	1.13690	1.13717	1.13607	1.13630	994	0	0
2020.06.10	12:15:00	1.13630	1.13654	1.13549	1.13573	850	0	0
2020.06.10	12:30:00	1.13573	1.13618	1.13558	1.13610	819	0	0
2020.06.10	12:45:00	1.13610	1.13614	1.13564	1.13591	691	0	0
2020.06.10	13:00:00	1.13591	1.13608	1.13500	1.13508	671	0	0
2020.06.10	13:15:00	1.13506	1.13548	1.13480	1.13521	743	0	0
2020.06.10	13:30:00	1.13522	1.13677	1.13511	1.13674	792	0	0
2020.06.10	13:45:00	1.13674	1.13730	1.13630	1.13652	845	0	0
2020.06.10	14:00:00	1.13650	1.13744	1.13639	1.13726	769	0	0
2020.06.10	14:15:00	1.13727	1.13885	1.13710	1.13787	1127	0	0
2020.06.10	14:30:00	1.13786	1.13850	1.13765	1.13815	746	0	0
2020.06.10	14:45:00	1.13815	1.13893	1.13797	1.13855	1184	0	0
2020.06.10	15:00:00	1.13855	1.13886	1.13748	1.13754	958	0	0
2020.06.10	15:15:00	1.13754	1.13780	1.13668	1.13712	814	0	1
2020.06.10	15:30:00	1.13713	1.13744	1.13638	1.13675	1194	0	0
2020.06.10	15:45:00	1.13675	1.13801	1.13668	1.13801	879	0	0
2020.06.10	16:00:00	1.13800	1.13854	1.13747	1.13780	1057	0	0
2020.06.10	16:15:00	1.13780	1.13810	1.13711	1.13765	838	0	0
2020.06.10	16:30:00	1.13765	1.13794	1.13629	1.13652	1411	0	0
2020.06.10	16:45:00	1.13653	1.13675	1.13598	1.13653	1313	0	0
2020.06.10	17:00:00	1.13656	1.13670	1.13565	1.13587	1192	0	0
2020.06.10	17:15:00	1.13586	1.13766	1.13574	1.13763	1127	0	0
2020.06.10	17:30:00	1.13762	1.13779	1.13669	1.13685	1104	0	0
2020.06.10	17:45:00	1.13685	1.13707	1.13452	1.13501	1788	0	0
2020.06.10	18:00:00	1.13501	1.13551	1.13422	1.13462	1317	0	0
2020.06.10	18:15:00	1.13462	1.13506	1.13420	1.13449	1032	0	0
2020.06.10	18:30:00	1.13449	1.13541	1.13439	1.13535	1045	0	0
2020.06.10	18:45:00	1.13535	1.13597	1.13505	1.13540	830	0	0
2020.06.10	19:00:00	1.13540	1.13597	1.13453	1.13509	924	0	0
2020.06.10	19:15:00	1.13510	1.13561	1.13510	1.13551	733	0	0
2020.06.10	19:30:00	1.13552	1.13591	1.13507	1.13523	631	0	0
2020.06.10	19:45:00	1.13523	1.13553	1.13492	1.13511	505	0	0
2020.06.10	20:00:00	1.13515	1.13592	1.13493	1.13580	497	0	0
2020.06.10	20:15:00	1.13580	1.13586	1.13513	1.13515	470	0	0
2020.06.10	20:30:00	1.13516	1.13662	1.13516	1.13654	618	0	0
2020.06.10	20:45:00	1.13652	1.13696	1.13639	1.13674	706	0	0
2020.06.10	21:00:00	1.13674	1.14068	1.13215	1.14068	3559	0	0
2020.06.10	21:15:00	1.14067	1.14215	1.14006	1.14108	2538	0	0
2020.06.10	21:30:00	1.14108	1.14222	1.13840	1.14108	3008	0	0
2020.06.10	21:45:00	1.14108	1.14127	1.13789	1.13910	3021	0	0
2020.06.10	22:00:00	1.13910	1.13926	1.13611	1.13863	2695	0	0
2020.06.10	22:15:00	1.13863	1.14095	1.13783	1.14087	1837	0	0
2020.06.10	22:30:00	1.14086	1.14156	1.14010	1.14063	1478	0	0
2020.06.10	22:45:00	1.14063	1.14066	1.13893	1.13893	1284	0	0
2020.06.10	23:00:00	1.13895	1.13905	1.13787	1.13836	633	0	0
2020.06.10	23:15:00	1.13836	1.13836	1.13653	1.13664	611	0	0
2020.06.10	23:30:00	1.13663	1.13750	1.13646	1.13732	454	0	1
2020.06.10	23:45:00	1.13736	1.13764	1.13717	1.13723	314	0	0
2020.06.11	00:00:00	1.13723	1.13758	1.13718	1.13745	100	0	0
2020.06.11	00:15:00	1.13758	1.13758	1.13738	1.13741	97	0	1
2020.06.11	00:30:00	1.13741	1.13749	1.13735	1.13742	83	0	6
2020.06.11	00:45:00	1.13742	1.13764	1.13742	1.13753	88	0	9
2020.06.11	01:00:00	1.13753	1.13799	1.13749	1.13788	234	0	1
2020.06.11	01:15:00	1.13788	1.13808	1.13724	1.13730	228	0	2
2020.06.11	01:30:00	1.13730	1.13782	1.13730	1.13744	194	0	0
2020.06.11	01:45:00	1.13744	1.13773	1.13733	1.13772	155	0	1
2020.06.11	02:00:00	1.13772	1.13820	1.13764	1.13801	420	0	0
2020.06.11	02:15:00	1.13801	1.13813	1.13749	1.13760	449	0	1
2020.06.11	02:30:00	1.13760	1.13770	1.13716	1.13722	372	0	1
2020.06.11	02:45:00	1.13722	1.13744	1.13639	1.13666	564	0	1
2020.06.11	03:00:00	1.13666	1.13753	1.13658	1.13736	803	0	0
2020.06.11	03:15:00	1.13736	1.13800	1.13720	1.13796	669	0	0
2020.06.11	03:30:00	1.13796	1.13835	1.13762	1.13829	643	0	0
2020.06.11	03:45:00	1.13829	1.13888	1.13789	1.13865	841	0	1
2020.06.11	04:00:00	1.13865	1.13914	1.13854	1.13877	741	0	1
2020.06.11	04:15:00	1.13879	1.13886	1.13818	1.13828	670	0	0
2020.06.11	04:30:00	1.13829	1.13942	1.13824	1.13942	642	0	0
2020.06.11	04:45:00	1.13941	1.13952	1.13865	1.13893	701	0	0
2020.06.11	05:00:00	1.13893	1.13896	1.13855	1.13875	575	0	1
2020.06.11	05:15:00	1.13876	1.13888	1.13855	1.13879	343	0	1
2020.06.11	05:30:00	1.13879	1.13937	1.13869	1.13924	447	0	1
2020.06.11	05:45:00	1.13924	1.13940	1.13868	1.13874	515	0	1
2020.06.11	06:00:00	1.13874	1.13889	1.13839	1.13856	576	0	1
2020.06.11	06:15:00	1.13856	1.13858	1.13731	1.13745	510	0	2
2020.06.11	06:30:00	1.13745	1.13793	1.13711	1.13725	706	0	0
2020.06.11	06:45:00	1.13723	1.13725	1.13563	1.13572	1202	0	0
2020.06.11	07:00:00	1.13572	1.13585	1.13506	1.13512	955	0	0
2020.06.11	07:15:00	1.13512	1.13517	1.13438	1.13471	868	0	0
2020.06.11	07:30:00	1.13471	1.13548	1.13462	1.13521	751	0	1
2020.06.11	07:45:00	1.13522	1.13541	1.13479	1.13510	696	0	2
2020.06.11	08:00:00	1.13511	1.13524	1.13325	1.13325	985	0	0
2020.06.11	08:15:00	1.13326	1.13367	1.13250	1.13359	1047	0	1
2020.06.11	08:30:00	1.13360	1.13408	1.13310	1.13334	940	0	0
2020.06.11	08:45:00	1.13334	1.13462	1.13325	1.13437	758	0	0
2020.06.11	09:00:00	1.13440	1.13469	1.13396	1.13451	1120	0	0
2020.06.11	09:15:00	1.13451	1.13573	1.13432	1.13525	1152	0	0
2020.06.11	09:30:00	1.13526	1.13595	1.13497	1.13545	1219	0	0
2020.06.11	09:45:00	1.13545	1.13622	1.13525	1.13601	1272	0	0
2020.06.11	10:00:00	1.13602	1.13657	1.13430	1.13490	1916	0	0
2020.06.11	10:15:00	1.13487	1.13671	1.13463	1.13661	1536	0	0
2020.06.11	10:30:00	1.13660	1.13690	1.13622	1.13634	1267	0	0
2020.06.11	10:45:00	1.13632	1.13728	1.13620	1.13633	1359	0	0
2020.06.11	11:00:00	1.13633	1.13757	1.13583	1.13733	1323	0	0
2020.06.11	11:15:00	1.13733	1.13776	1.13711	1.13721	1197	0	0
2020.06.11	11:30:00	1.13721	1.13907	1.13699	1.13760	1468	0	0
2020.06.11	11:45:00	1.13765	1.13907	1.13707	1.13896	1508	0	0
2020.06.11	12:00:00	1.13896	1.13957	1.13817	1.13843	1447	0	0
2020.06.11	12:15:00	1.13842	1.13947	1.13819	1.13845	1280	0	0
2020.06.11	12:30:00	1.13845	1.14013	1.13844	1.13877	1284	0	0
2020.06.11	12:45:00	1.13875	1.13888	1.13816	1.13834	1169	0	0
2020.06.11	13:00:00	1.13834	1.13843	1.13757	1.13793	1072	0	0
2020.06.11	13:15:00	1.13792	1.13838	1.13746	1.13790	957	0	0
2020.06.11	13:30:00	1.13790	1.13852	1.13781	1.13806	881	0	0
2020.06.11	13:45:00	1.13805	1.13826	1.13702	1.13722	839	0	0
2020.06.11	14:00:00	1.13724	1.13749	1.13650	1.13695	1018	0	0
2020.06.11	14:15:00	1.13696	1.13698	1.13580	1.13621	1202	0	0
2020.06.11	14:30:00	1.13623	1.13627	1.13532	1.13586	1090	0	0
2020.06.11	14:45:00	1.13586	1.13657	1.13539	1.13556	1274	0	0
2020.06.11	15:00:00	1.13556	1.13572	1.13438	1.13476	1340	0	0
2020.06.11	15:15:00	1.13475	1.13485	1.13370	1.13427	1317	0	0
2020.06.11	15:30:00	1.13427	1.13469	1.13362	1.13421	1464	0	0
2020.06.11	15:45:00	1.13421	1.13585	1.13409	1.13566	1424	0	0
2020.06.11	16:00:00	1.13567	1.13655	1.13530	1.13649	1409	0	0
2020.06.11	16:15:00	1.13649	1.13745	1.13612	1.13686	1240	0	0
2020.06.11	16:30:00	1.13687	1.13688	1.13504	1.13579	1814	0	0
2020.06.11	16:45:00	1.13579	1.13785	1.13556	1.13776	1789	0	0
2020.06.11	17:00:00	1.13778	1.14001	1.13718	1.13919	1967	0	0
2020.06.11	17:15:00	1.13918	1.14035	1.13859	1.13912	1832	0	0
2020.06.11	17:30:00	1.13914	1.13976	1.13831	1.13843	1671	0	0
2020.06.11	17:45:00	1.13842	1.13875	1.13755	1.13814	1852	0	0
2020.06.11	18:00:00	1.13811	1.13866	1.13760	1.13795	1519	0	0
2020.06.11	18:15:00	1.13794	1.13982	1.13753	1.13822	1711	0	0
2020.06.11	18:30:00	1.13822	1.13870	1.13655	1.13728	1674	0	0
2020.06.11	18:45:00	1.13729	1.13797	1.13623	1.13785	1818	0	0
2020.06.11	19:00:00	1.13785	1.13835	1.13762	1.13810	1466	0	0
2020.06.11	19:15:00	1.13810	1.13812	1.13660	1.13746	1572	0	0
2020.06.11	19:30:00	1.13746	1.13815	1.13741	1.13786	1278	0	0
2020.06.11	19:45:00	1.13786	1.13814	1.13614	1.13615	1389	0	0
2020.06.11	20:00:00	1.13615	1.13615	1.13374	1.13389	1648	0	0
2020.06.11	20:15:00	1.13385	1.13393	1.13220	1.13243	1330	0	0
2020.06.11	20:30:00	1.13243	1.13297	1.13123	1.13174	1525	0	0
2020.06.11	20:45:00	1.13174	1.13253	1.13074	1.13181	1620	0	0
2020.06.11	21:00:00	1.13180	1.13255	1.13130	1.13165	1508	0	0
2020.06.11	21:15:00	1.13166	1.13238	1.13166	1.13211	1109	0	0
2020.06.11	21:30:00	1.13212	1.13250	1.13028	1.13073	1413	0	0
2020.06.11	21:45:00	1.13071	1.13122	1.12978	1.13008	1579	0	0
2020.06.11	22:00:00	1.13008	1.13142	1.13004	1.13026	1625	0	0
2020.06.11	22:15:00	1.13025	1.13049	1.12922	1.13006	1585	0	0
2020.06.11	22:30:00	1.13008	1.13091	1.12980	1.13086	1501	0	0
2020.06.11	22:45:00	1.13086	1.13095	1.12973	1.12991	1099	0	0
2020.06.11	23:00:00	1.12991	1.13028	1.12911	1.12941	712	0	0
2020.06.11	23:15:00	1.12941	1.12959	1.12899	1.12911	261	0	0
2020.06.11	23:30:00	1.12911	1.12925	1.12886	1.12920	288	0	1
2020.06.11	23:45:00	1.12920	1.13005	1.12917	1.12981	408	0	1
2020.06.12	00:00:00	1.12933	1.12978	1.12913	1.12968	96	0	7
2020.06.12	00:15:00	1.12968	1.13015	1.12939	1.12987	176	0	2
2020.06.12	00:30:00	1.12988	1.12997	1.12946	1.12964	162	0	4
2020.06.12	00:45:00	1.12964	1.12964	1.12911	1.12929	261	0	4
2020.06.12	01:00:00	1.12924	1.12976	1.12882	1.12923	506	0	3
2020.06.12	01:15:00	1.12922	1.12941	1.12868	1.12882	364	0	3
2020.06.12	01:30:00	1.12885	1.12931	1.12884	1.12925	399	0	3
2020.06.12	01:45:00	1.12925	1.12985	1.12925	1.12985	339	0	1
2020.06.12	02:00:00	1.12985	1.12995	1.12931	1.12931	532	0	0
2020.06.12	02:15:00	1.12931	1.12936	1.12878	1.12909	479	0	2
2020.06.12	02:30:00	1.12909	1.12999	1.12901	1.12932	518	0	1
2020.06.12	02:45:00	1.12932	1.12943	1.12876	1.12880	375	0	2
2020.06.12	03:00:00	1.12880	1.12904	1.12809	1.12821	915	0	1
2020.06.12	03:15:00	1.12820	1.12920	1.12819	1.12890	774	0	2
2020.06.12	03:30:00	1.12890	1.12940	1.12885	1.12923	704	0	1
2020.06.12	03:45:00	1.12923	1.12925	1.12804	1.12829	737	0	0
2020.06.12	04:00:00	1.12827	1.12832	1.12765	1.12809	1080	0	1
2020.06.12	04:15:00	1.12809	1.12840	1.12796	1.12823	917	0	1
2020.06.12	04:30:00	1.12823	1.12855	1.12801	1.12823	836	0	1
2020.06.12	04:45:00	1.12823	1.12891	1.12816	1.12880	764	0	1
2020.06.12	05:00:00	1.12880	1.12930	1.12854	1.12930	849	0	1
2020.06.12	05:15:00	1.12929	1.12975	1.12895	1.12931	803	0	1
2020.06.12	05:30:00	1.12931	1.12971	1.12904	1.12908	675	0	0
2020.06.12	05:45:00	1.12908	1.12923	1.12880	1.12888	592	0	0
2020.06.12	06:00:00	1.12887	1.12927	1.12873	1.12924	689	0	1
2020.06.12	06:15:00	1.12928	1.12928	1.12885	1.12897	516	0	1
2020.06.12	06:30:00	1.12897	1.12931	1.12885	1.12920	599	0	1
2020.06.12	06:45:00	1.12921	1.12977	1.12911	1.12935	658	0	2
2020.06.12	07:00:00	1.12936	1.12976	1.12917	1.12922	569	0	0
2020.06.12	07:15:00	1.12922	1.12956	1.12921	1.12937	663	0	1
2020.06.12	07:30:00	1.12937	1.12940	1.12917	1.12931	387	0	0
2020.06.12	07:45:00	1.12930	1.12971	1.12910	1.12969	596	0	0
2020.06.12	08:00:00	1.12968	1.12970	1.12941	1.12966	518	0	1
2020.06.12	08:15:00	1.12966	1.12978	1.12931	1.12960	534	0	0
2020.06.12	08:30:00	1.12957	1.13066	1.12957	1.13055	573	0	0
2020.06.12	08:45:00	1.13055	1.13135	1.13049	1.13110	754	0	0
2020.06.12	09:00:00	1.13110	1.13159	1.13069	1.13073	1048	0	0
2020.06.12	09:15:00	1.13070	1.13090	1.12969	1.13038	993	0	0
2020.06.12	09:30:00	1.13037	1.13130	1.13034	1.13045	1063	0	0
2020.06.12	09:45:00	1.13042	1.13087	1.13015	1.13042	994	0	0
2020.06.12	10:00:00	1.13042	1.13142	1.12972	1.13100	1517	0	0
2020.06.12	10:15:00	1.13100	1.13186	1.13091	1.13117	1489	0	0
2020.06.12	10:30:00	1.13117	1.13128	1.13051	1.13072	1262	0	0
2020.06.12	10:45:00	1.13072	1.13217	1.13054	1.13215	1542	0	0
2020.06.12	11:00:00	1.13213	1.13294	1.13200	1.13251	1231	0	0
2020.06.12	11:15:00	1.13250	1.13295	1.13246	1.13289	820	0	1
2020.06.12	11:30:00	1.13289	1.13402	1.13279	1.13349	953	0	0
2020.06.12	11:45:00	1.13349	1.13379	1.13242	1.13248	949	0	0
2020.06.12	12:00:00	1.13250	1.13266	1.13155	1.13162	996	0	0
2020.06.12	12:15:00	1.13163	1.13214	1.13108	1.13211	1074	0	0
2020.06.12	12:30:00	1.13211	1.13217	1.13099	1.13142	791	0	0
2020.06.12	12:45:00	1.13142	1.13252	1.13140	1.13216	963	0	0
2020.06.12	13:00:00	1.13216	1.13238	1.13128	1.13221	996	0	0
2020.06.12	13:15:00	1.13221	1.13273	1.13164	1.13261	1120	0	0
2020.06.12	13:30:00	1.13261	1.13266	1.13098	1.13113	1222	0	0
2020.06.12	13:45:00	1.13113	1.13131	1.12955	1.13025	1195	0	0
2020.06.12	14:00:00	1.13027	1.13046	1.12925	1.12972	1164	0	0
2020.06.12	14:15:00	1.12972	1.13116	1.12967	1.13116	977	0	0
2020.06.12	14:30:00	1.13116	1.13182	1.13110	1.13112	870	0	0
2020.06.12	14:45:00	1.13111	1.13146	1.13042	1.13093	941	0	0
2020.06.12	15:00:00	1.13091	1.13157	1.13019	1.13041	967	0	0
2020.06.12	15:15:00	1.13041	1.13087	1.13001	1.13004	930	0	0
2020.06.12	15:30:00	1.13003	1.13107	1.12940	1.13060	1158	0	0
2020.06.12	15:45:00	1.13059	1.13081	1.12991	1.13051	1124	0	0
2020.06.12	16:00:00	1.13052	1.13059	1.12913	1.13043	1328	0	0
2020.06.12	16:15:00	1.13043	1.13117	1.12991	1.13057	1088	0	0
2020.06.12	16:30:00	1.13056	1.13229	1.12951	1.13198	1938	0	0
2020.06.12	16:45:00	1.13195	1.13214	1.12988	1.13015	1606	0	0
2020.06.12	17:00:00	1.13014	1.13042	1.12942	1.13015	1460	0	0
2020.06.12	17:15:00	1.13013	1.13052	1.12856	1.12874	1318	0	0
2020.06.12	17:30:00	1.12874	1.12895	1.12634	1.12663	1812	0	0
2020.06.12	17:45:00	1.12663	1.12697	1.12388	1.12464	2293	0	0
2020.06.12	18:00:00	1.12464	1.12525	1.12342	1.12355	2528	0	0
2020.06.12	18:15:00	1.12354	1.12466	1.12334	1.12435	2223	0	0
2020.06.12	18:30:00	1.12434	1.12556	1.12389	1.12487	1967	0	0
2020.06.12	18:45:00	1.12487	1.12583	1.12474	1.12516	1748	0	0
2020.06.12	19:00:00	1.12516	1.12565	1.12467	1.12487	1391	0	0
2020.06.12	19:15:00	1.12487	1.12554	1.12434	1.12492	1329	0	0
2020.06.12	19:30:00	1.12490	1.12509	1.12409	1.12491	1400	0	0
2020.06.12	19:45:00	1.12491	1.12509	1.12347	1.12361	1493	0	0
2020.06.12	20:00:00	1.12361	1.12446	1.12320	1.12346	1479	0	0
2020.06.12	20:15:00	1.12348	1.12352	1.12177	1.12191	1290	0	0
2020.06.12	20:30:00	1.12190	1.12235	1.12140	1.12201	1392	0	0
2020.06.12	20:45:00	1.12200	1.12257	1.12125	1.12239	1386	0	0
2020.06.12	21:00:00	1.12238	1.12285	1.12209	1.12264	1515	0	0
2020.06.12	21:15:00	1.12266	1.12295	1.12231	1.12273	1168	0	0
2020.06.12	21:30:00	1.12274	1.12312	1.12248	1.12271	1257	0	0
2020.06.12	21:45:00	1.12269	1.12337	1.12267	1.12308	1035	0	0
2020.06.12	22:00:00	1.12311	1.12433	1.12311	1.12396	1257	0	0
2020.06.12	22:15:00	1.12396	1.12408	1.12331	1.12369	830	0	0
2020.06.12	22:30:00	1.12369	1.12431	1.12369	1.12423	1019	0	0
2020.06.12	22:45:00	1.12423	1.12531	1.12414	1.12526	942	0	0
2020.06.12	23:00:00	1.12528	1.12592	1.12526	1.12579	511	0	0
2020.06.12	23:15:00	1.12579	1.12586	1.12531	1.12553	269	0	0
2020.06.12	23:30:00	1.12552	1.12590	1.12529	1.12529	309	0	0
2020.06.12	23:45:00	1.12536	1.12604	1.12520	1.12604	253	0	1
2020.06.15	00:00:00	1.12356	1.12460	1.12341	1.12410	204	0	0
2020.06.15	00:15:00	1.12410	1.12441	1.12403	1.12416	111	0	1
2020.06.15	00:30:00	1.12416	1.12470	1.12415	1.12434	163	0	1
2020.06.15	00:45:00	1.12434	1.12435	1.12403	1.12414	149	0	3
2020.06.15	01:00:00	1.12414	1.12433	1.12263	1.12339	822	0	2
2020.06.15	01:15:00	1.12339	1.12443	1.12330	1.12427	516	0	0
2020.06.15	01:30:00	1.12427	1.12471	1.12400	1.12415	558	0	1
2020.06.15	01:45:00	1.12415	1.12517	1.12411	1.12468	504	0	0
2020.06.15	02:00:00	1.12468	1.12492	1.12448	1.12487	529	0	3
2020.06.15	02:15:00	1.12487	1.12492	1.12425	1.12440	538	0	3
2020.06.15	02:30:00	1.12439	1.12533	1.12437	1.12512	701	0	0
2020.06.15	02:45:00	1.12509	1.12582	1.12501	1.12516	934	0	1
2020.06.15	03:00:00	1.12516	1.12572	1.12504	1.12542	928	0	0
2020.06.15	03:15:00	1.12543	1.12548	1.12494	1.12513	782	0	1
2020.06.15	03:30:00	1.12512	1.12610	1.12512	1.12565	822	0	0
2020.06.15	03:45:00	1.12565	1.12565	1.12449	1.12460	983	0	0
2020.06.15	04:00:00	1.12460	1.12507	1.12436	1.12465	794	0	1
2020.06.15	04:15:00	1.12465	1.12511	1.12454	1.12496	774	0	2
2020.06.15	04:30:00	1.12495	1.12524	1.12480	1.12521	621	0	0
2020.06.15	04:45:00	1.12521	1.12603	1.12515	1.12590	768	0	0
2020.06.15	05:00:00	1.12592	1.12593	1.12533	1.12566	880	0	0
2020.06.15	05:15:00	1.12566	1.12606	1.12551	1.12597	649	0	2
2020.06.15	05:30:00	1.12597	1.12597	1.12542	1.12595	620	0	1
2020.06.15	05:45:00	1.12595	1.12595	1.12512	1.12525	679	0	0
2020.06.15	06:00:00	1.12527	1.12573	1.12524	1.12552	459	0	1
2020.06.15	06:15:00	1.12552	1.12572	1.12544	1.12561	362	0	2
2020.06.15	06:30:00	1.12561	1.12578	1.12543	1.12577	405	0	1
2020.06.15	06:45:00	1.12577	1.12641	1.12570	1.12633	444	0	2
2020.06.15	07:00:00	1.12635	1.12650	1.12602	1.12623	491	0	2
2020.06.15	07:15:00	1.12623	1.12668	1.12623	1.12667	428	0	2
2020.06.15	07:30:00	1.12667	1.12682	1.12607	1.12625	489	0	2
2020.06.15	07:45:00	1.12625	1.12627	1.12591	1.12604	509	0	0
2020.06.15	08:00:00	1.12604	1.12617	1.12515	1.12519	779	0	0
2020.06.15	08:15:00	1.12519	1.12537	1.12472	1.12507	1070	0	0
2020.06.15	08:30:00	1.12507	1.12508	1.12382	1.12430	920	0	0
2020.06.15	08:45:00	1.12430	1.12457	1.12370	1.12412	1058	0	0
2020.06.15	09:00:00	1.12414	1.12414	1.12266	1.12289	1441	0	0
2020.06.15	09:15:00	1.12289	1.12379	1.12286	1.12344	1248	0	0
2020.06.15	09:30:00	1.12345	1.12482	1.12340	1.12362	1417	0	0
2020.06.15	09:45:00	1.12362	1.12399	1.12290	1.12310	1190	0	0
2020.06.15	10:00:00	1.12310	1.12360	1.12299	1.12338	1585	0	0
2020.06.15	10:15:00	1.12338	1.12439	1.12334	1.12395	1467	0	0
2020.06.15	10:30:00	1.12395	1.12467	1.12353	1.12427	1393	0	0
2020.06.15	10:45:00	1.12427	1.12502	1.12408	1.12439	1129	0	0
2020.06.15	11:00:00	1.12442	1.12651	1.12416	1.12584	1696	0	0
2020.06.15	11:15:00	1.12585	1.12593	1.12459	1.12526	1288	0	0
2020.06.15	11:30:00	1.12526	1.12563	1.12475	1.12545	1259	0	0
2020.06.15	11:45:00	1.12545	1.12674	1.12541	1.12664	1308	0	0
2020.06.15	12:00:00	1.12664	1.12665	1.12532	1.12574	1248	0	0
2020.06.15	12:15:00	1.12574	1.12598	1.12520	1.12554	1012	0	0
2020.06.15	12:30:00	1.12551	1.12556	1.12449	1.12463	1200	0	0
2020.06.15	12:45:00	1.12463	1.12530	1.12440	1.12492	899	0	0
2020.06.15	13:00:00	1.12492	1.12600	1.12485	1.12583	927	0	0
2020.06.15	13:15:00	1.12583	1.12596	1.12481	1.12484	985	0	0
2020.06.15	13:30:00	1.12484	1.12511	1.12473	1.12494	812	0	0
2020.06.15	13:45:00	1.12494	1.12509	1.12450	1.12460	947	0	0
2020.06.15	14:00:00	1.12459	1.12485	1.12403	1.12481	897	0	0
2020.06.15	14:15:00	1.12481	1.12579	1.12449	1.12549	795	0	1
2020.06.15	14:30:00	1.12549	1.12577	1.12515	1.12570	628	0	0
2020.06.15	14:45:00	1.12570	1.12675	1.12543	1.12576	1096	0	0
2020.06.15	15:00:00	1.12576	1.12608	1.12466	1.12524	1282	0	0
2020.06.15	15:15:00	1.12526	1.12569	1.12493	1.12521	1154	0	0
2020.06.15	15:30:00	1.12521	1.12555	1.12461	1.12488	1146	0	0
2020.06.15	15:45:00	1.12488	1.12541	1.12461	1.12474	990	0	0
2020.06.15	16:00:00	1.12475	1.12528	1.12441	1.12460	1028	0	0
2020.06.15	16:15:00	1.12460	1.12546	1.12460	1.12504	862	0	0
2020.06.15	16:30:00	1.12503	1.12646	1.12451	1.12580	2167	0	0
2020.06.15	16:45:00	1.12578	1.12843	1.12539	1.12772	2229	0	0
2020.06.15	17:00:00	1.12772	1.12851	1.12751	1.12778	1888	0	0
2020.06.15	17:15:00	1.12778	1.12779	1.12693	1.12706	1257	0	0
2020.06.15	17:30:00	1.12706	1.12815	1.12693	1.12807	1545	0	0
2020.06.15	17:45:00	1.12808	1.12937	1.12735	1.12736	1915	0	0
2020.06.15	18:00:00	1.12737	1.12777	1.12659	1.12707	1463	0	0
2020.06.15	18:15:00	1.12706	1.12706	1.12600	1.12631	1405	0	0
2020.06.15	18:30:00	1.12632	1.12746	1.12614	1.12648	1178	0	0
2020.06.15	18:45:00	1.12648	1.12699	1.12610	1.12695	1024	0	0
2020.06.15	19:00:00	1.12695	1.12829	1.12685	1.12817	1055	0	0
2020.06.15	19:15:00	1.12817	1.12866	1.12781	1.12858	934	0	0
2020.06.15	19:30:00	1.12859	1.12860	1.12805	1.12836	852	0	0
